,Unnamed: 0,Rewards,Agent
536,36,-72,SMAlegAATr
537,37,-66,SMAlegAATr
538,38,-94,SMAlegAATr
539,39,-80,SMAlegAATr
540,40,-40,SMAlegAATr
541,41,14,SMAlegAATr
542,42,46,SMAlegAATr
543,43,-70,SMAlegAATr
544,44,162,SMAlegAATr
545,45,-46,SMAlegAATr
546,46,-94,SMAlegAATr
547,47,-72,SMAlegAATr
548,48,136,SMAlegAATr
549,49,-64,SMAlegAATr
550,0,110,SMAlegAATr
551,1,56,SMAlegAATr
552,2,24,SMAlegAATr
553,3,128,SMAlegAATr
554,4,116,SMAlegAATr
555,5,158,SMAlegAATr
556,6,122,SMAlegAATr
557,7,128,SMAlegAATr
558,8,120,SMAlegAATr
559,9,120,SMAlegAATr
560,10,18,SMAlegAATr
561,11,60,SMAlegAATr
562,12,60,SMAlegAATr
563,13,90,SMAlegAATr
564,14,132,SMAlegAATr
565,15,152,SMAlegAATr
566,16,16,SMAlegAATr
567,17,80,SMAlegAATr
568,18,84,SMAlegAATr
569,19,68,SMAlegAATr
570,20,66,SMAlegAATr
571,21,68,SMAlegAATr
572,22,72,SMAlegAATr
573,23,82,SMAlegAATr
574,24,26,SMAlegAATr
575,25,154,SMAlegAATr
576,26,46,SMAlegAATr
577,27,52,SMAlegAATr
578,28,74,SMAlegAATr
579,29,168,SMAlegAATr
580,30,54,SMAlegAATr
581,31,100,SMAlegAATr
582,32,28,SMAlegAATr
583,33,30,SMAlegAATr
584,34,170,SMAlegAATr
585,35,94,SMAlegAATr
586,36,102,SMAlegAATr
587,37,100,SMAlegAATr
588,38,116,SMAlegAATr
589,39,110,SMAlegAATr
590,40,-6,SMAlegAATr
591,41,148,SMAlegAATr
592,42,24,SMAlegAATr
593,43,128,SMAlegAATr
594,44,36,SMAlegAATr
595,45,172,SMAlegAATr
596,46,124,SMAlegAATr
597,47,120,SMAlegAATr
598,48,150,SMAlegAATr
599,49,96,SMAlegAATr
